Created,Caller ,Noise Postcode,Type of Noise Causing a Nuisance,Sr_Num,Enq Type
29/05/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS7 ,LS7 4,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS15 ,LS15 8,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS13 ,LS13 3,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS14 ,LS14 1,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS8 ,LS8 2,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS12 ,LS12 2,PARTY,Out ofHours,Out ofHours
29/05/2021,LS9 ,LS9 6,PARTY,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS7 ,LS7 2,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS10 ,LS10 3,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS11 ,LS11 6,PARTY,Out ofHours,Out ofHours
29/05/2021,LS14 ,LS13 6,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
29/05/2021,LS19 ,LS19 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
29/05/2021,LS28 ,LS28 5,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
29/05/2021,LS14 ,LS14 6,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS8 ,LS8 3,DIY,Out ofHours,Out ofHours
29/05/2021,LS13 ,LS13 3,SHOUTING,Out ofHours,Out ofHours
29/05/2021,LS10 ,LS10 2,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS12 ,LS12 1,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS15 ,LS15 8,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
29/05/2021,LS9 ,LS9 8,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
29/05/2021,LS10 ,LS10 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS2 ,LS2 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 4,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
29/05/2021,LS8 ,LS8 3,DOG BARKING,Out ofHours,Out ofHours
29/05/2021,LS21 ,LS21 1,SHOUTING,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
29/05/2021,LS12 ,LS12 1,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS12 ,LS12 5,PARTY,Out ofHours,Out ofHours
29/05/2021,LS14 ,LS14 1,MUSIC,Out ofHours,Out ofHours
29/05/2021,LS10 ,LS10 1,MUSIC,Out ofHours,Out ofHours
28/05/2021,LS12 ,LS12 3,SHOUTING,Out ofHours,Out ofHours
28/05/2021,LS12 ,LS12 3,MUSIC,Out ofHours,Out ofHours
28/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
28/05/2021,LS16 ,LS16 5,SHOUTING,Out ofHours,Out ofHours
28/05/2021,LS8 ,LS8 3,MUSIC,Out ofHours,Out ofHours
28/05/2021,LS8 ,LS8 3,MUSIC,Out ofHours,Out ofHours
28/05/2021,LS14 ,LS14 1,MUSIC,Out ofHours,Out ofHours
28/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
28/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
28/05/2021,LS28 ,LS28 5,MUSIC,Out ofHours,Out ofHours
28/05/2021,BD11 ,BD11 1,MUSIC,Out ofHours,Out ofHours
28/05/2021,LS12 ,LS12 1,SHOUTING,Out ofHours,Out ofHours
28/05/2021,LS16 ,LS16 6,TV,Out ofHours,Out ofHours
28/05/2021,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
28/05/2021,LS16 ,LS16 5,MUSIC,Out ofHours,Out ofHours
28/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
28/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
28/05/2021,LS27 ,LS27 8,OTHER,Out ofHours,Out ofHours
28/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
28/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
28/05/2021,LS27 ,LS27 8,OTHER,Out ofHours,Out ofHours
28/05/2021,LS16 ,LS16 5,MUSIC,Out ofHours,Out ofHours
28/05/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
28/05/2021,LS16 ,LS16 7,OTHER,Out ofHours,Out ofHours
28/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
27/05/2021,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
27/05/2021,LS10 ,LS10 1,MUSIC,Out ofHours,Out ofHours
27/05/2021,LS6 ,LS6 3,DIY,Out ofHours,Out ofHours
27/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
27/05/2021,LS16 ,LS16 5,SHOUTING,Out ofHours,Out ofHours
27/05/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
27/05/2021,LS8 ,LS8 1,MUSIC,Out ofHours,Out ofHours
27/05/2021,LS16 ,LS16 7,OTHER,Out ofHours,Out ofHours
27/05/2021,LS2 ,LS2 9,MUSIC,Out ofHours,Out ofHours
27/05/2021,LS16 ,LS16 6,TV,Out ofHours,Out ofHours
27/05/2021,LS9 ,LS9 9,MUSIC,Out ofHours,Out ofHours
27/05/2021,LS7 ,LS7 4,MUSIC,Out ofHours,Out ofHours
27/05/2021,LS12 ,LS12 3,,Out ofHours,Out ofHours
27/05/2021,LS14 ,LS14 1,MUSIC,Out ofHours,Out ofHours
27/05/2021,LS16 ,LS16 6,TV,Out ofHours,Out ofHours
27/05/2021,LS16 ,LS16 5,MUSIC,Out ofHours,Out ofHours
27/05/2021,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
27/05/2021,LS14 ,LS14 1,MUSIC,Out ofHours,Out ofHours
27/05/2021,LS27 ,LS27 0,ALARM,Out ofHours,Out ofHours
27/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
27/05/2021,LS5 ,LS5 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
27/05/2021,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
26/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
26/05/2021,LS12 ,LS12 3,MUSIC,Out ofHours,Out ofHours
26/05/2021,LS17 ,LS17 6,DOG BARKING,Out ofHours,Out ofHours
26/05/2021,LS12 ,LS12 3,MUSIC,Out ofHours,Out ofHours
26/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
26/05/2021,WF3 ,WF3 1,TV,Out ofHours,Out ofHours
26/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
26/05/2021,LS4 ,LS4 2,SHOUTING,Out ofHours,Out ofHours
26/05/2021,LS14 ,LS14 1,MUSIC,Out ofHours,Out ofHours
26/05/2021,LS12 ,LS12 1,SHOUTING,Out ofHours,Out ofHours
26/05/2021,LS13 ,LS13 2,MUSIC,Out ofHours,Out ofHours
26/05/2021,LS2 ,LS2 9,MUSIC,Out ofHours,Out ofHours
26/05/2021,LS14 ,LS14 6,MUSIC,Out ofHours,Out ofHours
26/05/2021,LS15 ,LS15 8,MUSIC,Out ofHours,Out ofHours
26/05/2021,LS14 ,LS14 1,PARTY,Out ofHours,Out ofHours
26/05/2021,LS7 ,LS7 3,MUSIC,Out ofHours,Out ofHours
26/05/2021,LS12 ,LS12 4,OTHER,Out ofHours,Out ofHours
26/05/2021,LS12 ,LS12 3,MUSIC,Out ofHours,Out ofHours
26/05/2021,LS12 ,LS12 1,TV,Out ofHours,Out ofHours
26/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
26/05/2021,LS3 ,LS3 1,MUSIC,Out ofHours,Out ofHours
26/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
26/05/2021,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
26/05/2021,LS9 ,LS9 0,MUSIC,Out ofHours,Out ofHours
25/05/2021,LS27 ,LS27 9,OTHER,Out ofHours,Out ofHours
25/05/2021,LS12 ,LS12 1,SHOUTING,Out ofHours,Out ofHours
25/05/2021,LS8 ,LS8 1,MUSIC,Out ofHours,Out ofHours
25/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
25/05/2021,LS16 ,LS16 7,MUSIC,Out ofHours,Out ofHours
25/05/2021,LS9 ,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
25/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
25/05/2021,LS13 ,LS13 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
25/05/2021,LS12 ,LS12 1,DOG BARKING,Out ofHours,Out ofHours
25/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
25/05/2021,LS8 ,LS8 5,SHOUTING,Out ofHours,Out ofHours
25/05/2021,LS13 ,LS13 2,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/05/2021,LS7 ,LS7 1,MUSIC,Out ofHours,Out ofHours
24/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
24/05/2021,LS28 ,LS28 7,MUSIC,Out ofHours,Out ofHours
24/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
24/05/2021,LS8 ,LS8 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/05/2021,LS15 ,LS16 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
24/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
24/05/2021,LS17 ,LS17 7,MUSIC,Out ofHours,Out ofHours
24/05/2021,LS12 ,LS12 3,DOG BARKING,Out ofHours,Out ofHours
24/05/2021,LS14 ,LS14 1,MUSIC,Out ofHours,Out ofHours
24/05/2021,LS13 ,LS13 2,MUSIC,Out ofHours,Out ofHours
24/05/2021,LS14 ,LS14 3,BUILDING SITE,Out ofHours,Out ofHours
24/05/2021,LS12 ,LS12 1,SHOUTING,Out ofHours,Out ofHours
24/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
23/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
23/05/2021,LS9 ,LS9 7,SHOUTING,Out ofHours,Out ofHours
23/05/2021,LS4 ,LS4 2,MUSIC,Out ofHours,Out ofHours
23/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
23/05/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
23/05/2021,LS14 ,LS14 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/05/2021,LS14 ,LS14 1,OTHER,Out ofHours,Out ofHours
23/05/2021,LS8 ,LS8 5,DOG BARKING,Out ofHours,Out ofHours
23/05/2021,LS16 ,LS16 5,MUSIC,Out ofHours,Out ofHours
23/05/2021,LS1 ,LS1 4,MUSIC,Out ofHours,Out ofHours
23/05/2021,LS28 ,LS28 2,MUSIC,Out ofHours,Out ofHours
23/05/2021,LS28 ,LS28 5,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
23/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
23/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
23/05/2021,LS9 ,LS9 0,MUSIC,Out ofHours,Out ofHours
23/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
23/05/2021,LS23 ,LS23 6,MUSIC,Out ofHours,Out ofHours
23/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
23/05/2021,LS12 ,LS12 2,MUSIC,Out ofHours,Out ofHours
23/05/2021,LS13 ,LS13 2,SHOUTING,Out ofHours,Out ofHours
23/05/2021,LS9 ,LS9 7,TV,Out ofHours,Out ofHours
23/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
23/05/2021,LS5 ,LS5 3,SHOUTING,Out ofHours,Out ofHours
23/05/2021,LS19 ,LS19 7,SHOUTING,Out ofHours,Out ofHours
22/05/2021,LS14 ,LS14 2,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS17 ,LS17 6,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS12 ,LS12 3,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS14 ,LS14 1,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS8 ,LS8 5,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS13 ,LS13 3,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
22/05/2021,LS4 ,LS4 2,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS13 ,LS13 4,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS15 ,LS15 8,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
22/05/2021,LS12 ,LS12 2,PARTY,Out ofHours,Out ofHours
22/05/2021,LS6 ,LS6 2,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS6 ,LS6 4,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS21 ,LS21 1,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS25 ,LS25 1,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS7 ,LS7 6,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS13 ,LS13 4,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS7 ,LS7 3,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS9 ,LS9 6,PARTY,Out ofHours,Out ofHours
22/05/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS12 ,LS12 2,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS28 ,LS28 9,MUSIC,Out ofHours,Out ofHours
22/05/2021,LS1 ,LS1 2,ALARM,Out ofHours,Out ofHours
22/05/2021,LS19 ,LS19 6,OTHER,Out ofHours,Out ofHours
22/05/2021,LS12 ,LS12 4,OTHER,Out ofHours,Out ofHours
22/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
22/05/2021,LS4 ,LS4 2,PARTY,Out ofHours,Out ofHours
22/05/2021,LS2 ,LS2 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
22/05/2021,LS2 ,LS2 9,PARTY,Out ofHours,Out ofHours
22/05/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
22/05/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
22/05/2021,LS3 ,LS3 1,SHOUTING,Out ofHours,Out ofHours
22/05/2021,LS27 ,LS27 7,ALARM,Out ofHours,Out ofHours
22/05/2021,LS8 ,LS8 3,TV,Out ofHours,Out ofHours
22/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
22/05/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
21/05/2021,LS12 ,LS12 4,PARTY,Out ofHours,Out ofHours
21/05/2021,LS12 ,LS12 5,MUSIC,Out ofHours,Out ofHours
21/05/2021,LS7 ,LS7 3,MUSIC,Out ofHours,Out ofHours
21/05/2021,LS12 ,LS12 1,PARTY,Out ofHours,Out ofHours
21/05/2021,LS27 ,LS27 8,MUSIC,Out ofHours,Out ofHours
21/05/2021,LS10 ,LS10 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
21/05/2021,LS27 ,LS27 8,MUSIC,Out ofHours,Out ofHours
21/05/2021,LS16 ,LS16 5,MUSIC,Out ofHours,Out ofHours
21/05/2021,LS16 ,LS16 5,MUSIC,Out ofHours,Out ofHours
21/05/2021,LS27 ,LS27 0,MUSIC,Out ofHours,Out ofHours
21/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
21/05/2021,LS17 ,LS17 7,TV,Out ofHours,Out ofHours
21/05/2021,LS5 ,LS5 3,SHOUTING,Out ofHours,Out ofHours
21/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
21/05/2021,LS11 ,LS11 9,MUSIC,Out ofHours,Out ofHours
21/05/2021,LS16 ,LS16 5,MUSIC,Out ofHours,Out ofHours
21/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
21/05/2021,LS14 ,LS14 6,MUSIC,Out ofHours,Out ofHours
20/05/2021,LS17 ,LS17 8,ALARM,Out ofHours,Out ofHours
20/05/2021,LS8 ,LS8 5,DIY,Out ofHours,Out ofHours
20/05/2021,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
20/05/2021,LS13 ,LS13 2,OTHER,Out ofHours,Out ofHours
20/05/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
20/05/2021,LS8 ,LS8 4,SHOUTING,Out ofHours,Out ofHours
20/05/2021,LS28 ,LS28 7,TV,Out ofHours,Out ofHours
20/05/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
20/05/2021,LS28 ,LS28 8,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
20/05/2021,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
20/05/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
20/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
19/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
19/05/2021,LS13 ,LS13 2,OTHER,Out ofHours,Out ofHours
19/05/2021,LS17 ,LS17 6,DOG BARKING,Out ofHours,Out ofHours
19/05/2021,LS11 ,LS11 6,SHOUTING,Out ofHours,Out ofHours
19/05/2021,LS14 ,LS14 2,MUSIC,Out ofHours,Out ofHours
19/05/2021,LS12 ,LS12 6,OTHER,Out ofHours,Out ofHours
19/05/2021,LS9 ,LS9 6,ALARM,Out ofHours,Out ofHours
19/05/2021,LS28 ,LS28 5,MUSIC,Out ofHours,Out ofHours
19/05/2021,LS9 ,LS9 6,ALARM,Out ofHours,Out ofHours
19/05/2021,LS2 ,LS2 9,MUSIC,Out ofHours,Out ofHours
19/05/2021,LS2 ,LS2 9,MUSIC,Out ofHours,Out ofHours
19/05/2021,LS27 ,LS27 6,MUSIC,Out ofHours,Out ofHours
19/05/2021,LS11 ,LS11 6,SHOUTING,Out ofHours,Out ofHours
19/05/2021,LS17 ,LS17 6,MUSIC,Out ofHours,Out ofHours
19/05/2021,LS12 ,LS12 4,OTHER,Out ofHours,Out ofHours
19/05/2021,LS10 ,LS10 2,DOG BARKING,Out ofHours,Out ofHours
19/05/2021,LS12 ,LS12 4,OTHER,Out ofHours,Out ofHours
19/05/2021,LS16 ,LS16 5,MUSIC,Out ofHours,Out ofHours
19/05/2021,LS16 ,LS16 5,MUSIC,Out ofHours,Out ofHours
19/05/2021,LS16 ,LS16 5,MUSIC,Out ofHours,Out ofHours
19/05/2021,LS16 ,LS16 5,MUSIC,Out ofHours,Out ofHours
19/05/2021,LS8 ,LS8 5,SHOUTING,Out ofHours,Out ofHours
19/05/2021,LS12 ,LS12 1,SHOUTING,Out ofHours,Out ofHours
19/05/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
19/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
18/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
18/05/2021,WF3 ,WF3 1,TV,Out ofHours,Out ofHours
18/05/2021,LS9 ,LS9 8,MUSIC,Out ofHours,Out ofHours
18/05/2021,LS5 ,LS5 3,MUSIC,Out ofHours,Out ofHours
18/05/2021,LS10 ,LS10 2,SHOUTING,Out ofHours,Out ofHours
18/05/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
18/05/2021,LS16 ,LS16 5,MUSIC,Out ofHours,Out ofHours
18/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
18/05/2021,LS28 ,LS28 7,TV,Out ofHours,Out ofHours
18/05/2021,LS27 ,LS27 9,OTHER,Out ofHours,Out ofHours
18/05/2021,LS13 ,LS13 2,SHOUTING,Out ofHours,Out ofHours
18/05/2021,LS11 ,LS11 8,OTHER,Out ofHours,Out ofHours
18/05/2021,LS12 ,LS12 5,DIY,Out ofHours,Out ofHours
18/05/2021,LS12 ,LS12 1,MUSIC,Out ofHours,Out ofHours
18/05/2021,LS4 ,LS4 2,MUSIC,Out ofHours,Out ofHours
18/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
18/05/2021,LS11 ,LS11 7,MUSIC,Out ofHours,Out ofHours
18/05/2021,LS12 ,LS12 1,PARTY,Out ofHours,Out ofHours
18/05/2021,LS13 ,LS13 2,MUSIC,Out ofHours,Out ofHours
17/05/2021,LS12 ,LS12 1,MUSIC,Out ofHours,Out ofHours
17/05/2021,LS10 ,LS10 1,MUSIC,Out ofHours,Out ofHours
17/05/2021,LS14 ,LS14 6,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/05/2021,LS19 ,LS19 7,TV,Out ofHours,Out ofHours
17/05/2021,LS5 ,LS5 3,ALARM,Out ofHours,Out ofHours
17/05/2021,LS12 ,LS12 1,SHOUTING,Out ofHours,Out ofHours
17/05/2021,LS28 ,LS28 7,TV,Out ofHours,Out ofHours
17/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
17/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
17/05/2021,LS18 ,LS18 4,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
17/05/2021,LS9 ,LS9 7,SHOUTING,Out ofHours,Out ofHours
17/05/2021,LS9 ,LS9 0,MUSIC,Out ofHours,Out ofHours
17/05/2021,LS5 ,LS5 3,ALARM,Out ofHours,Out ofHours
17/05/2021,LS6 ,LS6 1,MUSIC,Out ofHours,Out ofHours
17/05/2021,LS8 ,LS8 3,TV,Out ofHours,Out ofHours
17/05/2021,LS10 ,LS10 1,MUSIC,Out ofHours,Out ofHours
17/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
17/05/2021,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
16/05/2021,LS12 ,LS12 3,MUSIC,Out ofHours,Out ofHours
16/05/2021,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
16/05/2021,LS9 ,LS9 9,MUSIC,Out ofHours,Out ofHours
16/05/2021,LS27 ,LS27 0,OTHER,Out ofHours,Out ofHours
16/05/2021,LS28 ,LS28 7,TV,Out ofHours,Out ofHours
16/05/2021,LS9 ,LS9 7,MUSIC,Out ofHours,Out ofHours
16/05/2021,LS8 ,LS8 5,PARTY,Out ofHours,Out ofHours
16/05/2021,LS11 ,LS11 5,MUSIC,Out ofHours,Out ofHours
16/05/2021,LS10 ,LS10 1,MUSIC,Out ofHours,Out ofHours
16/05/2021,LS14 ,LS14 6,MUSIC,Out ofHours,Out ofHours
16/05/2021,LS12 ,LS12 5,PARTY,Out ofHours,Out ofHours
16/05/2021,LS12 ,LS12 2,MUSIC,Out ofHours,Out ofHours
16/05/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
16/05/2021,LS10 ,LS10 1,MUSIC,Out ofHours,Out ofHours
16/05/2021,LS6 ,LS6 2,PARTY,Out ofHours,Out ofHours
16/05/2021,LS6 ,LS6 3,SHOUTING,Out ofHours,Out ofHours
16/05/2021,LS6 ,LS6 3,SHOUTING,Out ofHours,Out ofHours
16/05/2021,LS25 ,LS25 7,MUSIC,Out ofHours,Out ofHours
16/05/2021,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
16/05/2021,LS9 ,LS9 6,MUSIC,Out ofHours,Out ofHours
16/05/2021,LS3 ,LS3 1,MUSIC,Out ofHours,Out ofHours
16/05/2021,LS12 ,LS12 1,SHOUTING,Out ofHours,Out ofHours
16/05/2021,LS3 ,LS3 1,MUSIC,Out ofHours,Out ofHours
16/05/2021,LS6 ,LS6 1,SHOUTING,Out ofHours,Out ofHours
16/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
16/05/2021,LS10 ,LS10 4,MUSIC,Out ofHours,Out ofHours
16/05/2021,LS27 ,LS27 9,PARTY,Out ofHours,Out ofHours
16/05/2021,LS28 ,LS28 9,SHOUTING,Out ofHours,Out ofHours
16/05/2021,LS10 ,LS10 3,PARTY,Out ofHours,Out ofHours
16/05/2021,LS6 ,LS6 3,MUSIC,Out ofHours,Out ofHours
16/05/2021,LS11 ,LS11 5,PARTY,Out ofHours,Out ofHours
16/05/2021,LS6 ,LS6 3,PARTY,Out ofHours,Out ofHours
16/05/2021,LS17 ,LS17 5,PARTY,Out ofHours,Out ofHours
15/05/2021,LS14 ,LS14 5,MUSIC,Out ofHours,Out ofHours
15/05/2021,LS9 ,LS9 7,BANGING ON WALLS/CEILING/FLOOR,Out ofHours,Out ofHours
15/05/2021,LS19 ,LS19 7,MUSIC,Out ofHours,Out ofHours
15/05/2021,LS6 ,LS6 1,PARTY,Out ofHours,Out ofHours
15/05/2021,LS6 ,Ls6 1,PARTY,Out ofHours,Out ofHours
15/05/2021,LS15 ,LS15 0,PARTY,Out ofHours,Out ofHours
15/05/2021,LS3 ,LS3 1,PARTY,Out ofHours,Out ofHours
15/05/2021,LS28 ,LS28 7,TV,Out ofHours,Out ofHours
15/05/2021,LS10 ,LS10 1,MUSIC,Out ofHours,Out ofHours
